unix,date,symbol,open,high,low,close,Volume JPY,Volume BTC
1528668000,2018-06-10 22:00:00,BTC/JPY,735240.0,737300.0,728430.0,730362.5,45412368.59,61.98
1528664400,2018-06-10 21:00:00,BTC/JPY,732719.43,739626.69,730360.0,735240.0,32797015.67,44.74
1528660800,2018-06-10 20:00:00,BTC/JPY,745811.44,745811.44,723190.0,732719.43,18641652.82,25.3
1528657200,2018-06-10 19:00:00,BTC/JPY,739330.0,746790.0,733910.0,745811.44,17999552.9,24.34
1528653600,2018-06-10 18:00:00,BTC/JPY,738010.0,741090.0,726320.0,739330.0,28580384.99,38.94
1528650000,2018-06-10 17:00:00,BTC/JPY,787610.0,787610.0,733750.49,738010.0,67941394.41,90.74
1528646400,2018-06-10 16:00:00,BTC/JPY,791935.81,791935.81,787610.0,787610.0,2000271.96,2.533
1528642800,2018-06-10 15:00:00,BTC/JPY,791800.0,793670.0,790600.0,791935.81,435329.83,0.5497
1528639200,2018-06-10 14:00:00,BTC/JPY,797110.0,797110.0,791800.0,791800.0,1896899.07,2.39
1528635600,2018-06-10 13:00:00,BTC/JPY,791010.0,797110.0,787741.39,797110.0,9742633.94,12.32
1528632000,2018-06-10 12:00:00,BTC/JPY,791240.0,793983.74,791010.0,791010.0,917547.42,1.158
1528628400,2018-06-10 11:00:00,BTC/JPY,791450.0,793512.83,791240.0,791240.0,2882883.37,3.638
1528624800,2018-06-10 10:00:00,BTC/JPY,792111.04,792111.04,789110.0,791450.0,1182176.98,1.494
1528621200,2018-06-10 09:00:00,BTC/JPY,789360.0,793283.94,789360.0,792111.04,4337022.58,5.477
1528617600,2018-06-10 08:00:00,BTC/JPY,787660.0,793340.0,785870.0,789360.0,8029852.29,10.16
1528614000,2018-06-10 07:00:00,BTC/JPY,800300.0,800300.0,785780.0,787660.0,7651005.55,9.66
1528610400,2018-06-10 06:00:00,BTC/JPY,799503.3,800412.27,799503.3,800300.0,686268.55,0.8575
1528606800,2018-06-10 05:00:00,BTC/JPY,798090.0,800400.0,797610.0,799503.3,1619527.65,2.026
1528603200,2018-06-10 04:00:00,BTC/JPY,797590.0,801080.31,797590.0,798090.0,6003315.34,7.504
1528599600,2018-06-10 03:00:00,BTC/JPY,802100.0,802100.0,796300.0,797590.0,2251499.32,2.821
1528596000,2018-06-10 02:00:00,BTC/JPY,801410.0,802770.0,799450.0,802100.0,1408945.97,1.759
1528592400,2018-06-10 01:00:00,BTC/JPY,796000.0,807860.0,796000.0,801410.0,17435573.4,21.82
1528588800,2018-06-10 00:00:00,BTC/JPY,818240.0,818240.0,795860.0,796000.0,16117450.67,19.96
1528585200,2018-06-09 23:00:00,BTC/JPY,831270.0,831415.97,817810.0,818240.0,3401866.42,4.124
1528581600,2018-06-09 22:00:00,BTC/JPY,835599.44,835599.44,831270.0,831270.0,707038.64,0.8496
1528578000,2018-06-09 21:00:00,BTC/JPY,836289.39,836289.39,834613.81,835599.44,530007.93,0.6345
1528574400,2018-06-09 20:00:00,BTC/JPY,834210.0,836380.0,834210.0,836289.39,344239.4,0.4119
1528570800,2018-06-09 19:00:00,BTC/JPY,831941.64,834372.87,831941.64,834210.0,65349.87,0.07833
1528567200,2018-06-09 18:00:00,BTC/JPY,831941.64,831941.64,831941.64,831941.64,0.0,0.0
1528563600,2018-06-09 17:00:00,BTC/JPY,832753.49,832770.0,830123.69,831941.64,788003.8,0.9479
1528560000,2018-06-09 16:00:00,BTC/JPY,835500.88,835500.88,832753.49,832753.49,1059028.65,1.271
1528556400,2018-06-09 15:00:00,BTC/JPY,832303.04,835500.88,832303.04,835500.88,49241.12,0.059
1528552800,2018-06-09 14:00:00,BTC/JPY,832303.04,832303.04,832303.04,832303.04,0.0,0.0
1528549200,2018-06-09 13:00:00,BTC/JPY,832938.23,833201.06,829170.0,832303.04,10397818.27,12.49
1528545600,2018-06-09 12:00:00,BTC/JPY,837420.0,837470.0,832170.0,832938.23,3430877.41,4.107
1528542000,2018-06-09 11:00:00,BTC/JPY,836684.98,837420.0,836684.98,837420.0,689280.28,0.8231
1528538400,2018-06-09 10:00:00,BTC/JPY,836730.0,836730.0,836684.98,836684.98,89213.74,0.1066
1528534800,2018-06-09 09:00:00,BTC/JPY,838390.0,838390.0,836730.0,836730.0,447072.22,0.5343
1528531200,2018-06-09 08:00:00,BTC/JPY,838390.0,838390.0,838390.0,838390.0,0.0,0.0
1528527600,2018-06-09 07:00:00,BTC/JPY,838753.47,838890.0,838390.0,838390.0,348730.86,0.4157
1528524000,2018-06-09 06:00:00,BTC/JPY,838753.47,838753.47,838753.47,838753.47,0.0,0.0
1528520400,2018-06-09 05:00:00,BTC/JPY,839432.47,839432.47,838753.47,838753.47,25129.05,0.02996
1528516800,2018-06-09 04:00:00,BTC/JPY,839355.81,839541.98,839310.0,839432.47,378921.26,0.4514
1528513200,2018-06-09 03:00:00,BTC/JPY,838852.04,840090.0,838810.0,839355.81,991616.95,1.181
1528509600,2018-06-09 02:00:00,BTC/JPY,838440.0,841330.0,838440.0,838852.04,10604973.19,12.62
1528506000,2018-06-09 01:00:00,BTC/JPY,835740.0,838510.0,835740.0,838440.0,3332877.46,3.984
1528502400,2018-06-09 00:00:00,BTC/JPY,833330.0,835740.0,833330.0,835740.0,347833.49,0.4162
1528498800,2018-06-08 23:00:00,BTC/JPY,838350.0,838350.0,833330.0,833330.0,1115628.67,1.338
1528495200,2018-06-08 22:00:00,BTC/JPY,838320.0,839200.0,834760.0,838350.0,1653122.83,1.974
1528491600,2018-06-08 21:00:00,BTC/JPY,837420.0,838320.0,837390.0,838320.0,298614.81,0.3565
1528488000,2018-06-08 20:00:00,BTC/JPY,836695.7,837450.0,836695.7,837420.0,55477.97,0.06625
1528484400,2018-06-08 19:00:00,BTC/JPY,837161.3,837161.3,835655.78,836695.7,5335017.89,6.38
1528480800,2018-06-08 18:00:00,BTC/JPY,837585.67,837585.67,837140.0,837161.3,273700.45,0.3269
1528477200,2018-06-08 17:00:00,BTC/JPY,837683.38,837740.0,837460.0,837585.67,415619.11,0.4962
1528473600,2018-06-08 16:00:00,BTC/JPY,835880.0,837744.51,835100.0,837683.38,1711189.38,2.045
1528470000,2018-06-08 15:00:00,BTC/JPY,830090.0,837192.49,826560.0,835880.0,5830969.91,6.987
1528466400,2018-06-08 14:00:00,BTC/JPY,829862.63,830790.0,829009.94,830090.0,1059378.31,1.276
1528462800,2018-06-08 13:00:00,BTC/JPY,827420.0,831278.85,827110.0,829862.63,2070846.97,2.498
1528459200,2018-06-08 12:00:00,BTC/JPY,827750.0,827750.0,826050.0,827420.0,2393468.74,2.895
1528455600,2018-06-08 11:00:00,BTC/JPY,826840.0,829530.0,824660.0,827750.0,1126658.56,1.363
1528452000,2018-06-08 10:00:00,BTC/JPY,834299.73,834299.73,826840.0,826840.0,3357393.73,4.053
1528448400,2018-06-08 09:00:00,BTC/JPY,832602.56,834299.73,832602.56,834299.73,16928.28,0.0203
1528444800,2018-06-08 08:00:00,BTC/JPY,834880.0,835024.66,831831.54,832602.56,6074580.14,7.291
1528441200,2018-06-08 07:00:00,BTC/JPY,837031.07,837860.0,834880.0,834880.0,3683591.33,4.409
1528437600,2018-06-08 06:00:00,BTC/JPY,837253.67,838070.0,836987.26,837031.07,7870948.05,9.399
1528434000,2018-06-08 05:00:00,BTC/JPY,833720.0,837920.0,833720.0,837253.67,6240537.86,7.454
1528430400,2018-06-08 04:00:00,BTC/JPY,838530.0,838530.0,833720.0,833720.0,3129357.01,3.738
1528426800,2018-06-08 03:00:00,BTC/JPY,839910.0,840930.0,838400.0,838530.0,5919362.89,7.055
1528423200,2018-06-08 02:00:00,BTC/JPY,843111.42,843111.42,839840.0,839910.0,4554197.73,5.416
1528419600,2018-06-08 01:00:00,BTC/JPY,844570.0,844630.0,842520.0,843111.42,772558.88,0.9159
1528416000,2018-06-08 00:00:00,BTC/JPY,842710.0,844630.0,842710.0,844570.0,466476.81,0.5527
1528412400,2018-06-07 23:00:00,BTC/JPY,841730.0,842710.0,839622.54,842710.0,610701.47,0.7267
1528408800,2018-06-07 22:00:00,BTC/JPY,841730.0,841730.0,841730.0,841730.0,0.0,0.0
1528405200,2018-06-07 21:00:00,BTC/JPY,838890.0,841730.0,838890.0,841730.0,756296.31,0.9002
1528401600,2018-06-07 20:00:00,BTC/JPY,843230.08,843910.0,836614.09,838890.0,2794577.44,3.321
1528398000,2018-06-07 19:00:00,BTC/JPY,843720.0,844591.65,843230.08,843230.08,481880.6,0.5708
1528394400,2018-06-07 18:00:00,BTC/JPY,844060.0,844206.34,843720.0,843720.0,2908517.45,3.446
1528390800,2018-06-07 17:00:00,BTC/JPY,847070.0,850340.0,840750.0,844060.0,4531544.39,5.344
1528387200,2018-06-07 16:00:00,BTC/JPY,846760.0,847070.0,844851.71,847070.0,5077687.26,6.004
1528383600,2018-06-07 15:00:00,BTC/JPY,845110.0,847134.02,843807.33,846760.0,1537607.19,1.819
1528380000,2018-06-07 14:00:00,BTC/JPY,846500.0,847328.92,842680.0,845110.0,1229349.77,1.454
1528376400,2018-06-07 13:00:00,BTC/JPY,847880.0,848601.58,846500.0,846500.0,1449943.03,1.71
1528372800,2018-06-07 12:00:00,BTC/JPY,846670.0,849510.0,846670.0,847880.0,1882234.07,2.217
1528369200,2018-06-07 11:00:00,BTC/JPY,846200.0,847850.0,845655.12,846670.0,2751740.53,3.252
1528365600,2018-06-07 10:00:00,BTC/JPY,847163.43,847537.19,844920.0,846200.0,2161321.75,2.554
1528362000,2018-06-07 09:00:00,BTC/JPY,846072.91,847163.43,845050.0,847163.43,1750736.31,2.069
1528358400,2018-06-07 08:00:00,BTC/JPY,847700.0,850098.04,845640.94,846072.91,9977331.3,11.79
1528354800,2018-06-07 07:00:00,BTC/JPY,848265.27,848881.44,847674.11,847700.0,1679450.74,1.98
1528351200,2018-06-07 06:00:00,BTC/JPY,847118.04,848331.29,844000.0,848265.27,714018.71,0.8432
1528347600,2018-06-07 05:00:00,BTC/JPY,848292.15,848292.15,847118.04,847118.04,655974.74,0.7742
1528344000,2018-06-07 04:00:00,BTC/JPY,850520.0,850520.0,847750.0,848292.15,977899.6,1.153
1528340400,2018-06-07 03:00:00,BTC/JPY,848055.5,851860.0,848055.5,850520.0,5239995.38,6.17
1528336800,2018-06-07 02:00:00,BTC/JPY,850710.0,852470.0,847923.54,848055.5,8455859.78,9.962
1528333200,2018-06-07 01:00:00,BTC/JPY,852090.0,853895.44,849040.0,850710.0,9460039.53,11.12
1528329600,2018-06-07 00:00:00,BTC/JPY,842670.0,852090.0,842670.0,852090.0,2001619.1,2.365
1528326000,2018-06-06 23:00:00,BTC/JPY,844240.0,844240.0,842670.0,842670.0,156078.27,0.1851
1528322400,2018-06-06 22:00:00,BTC/JPY,843760.5,844240.0,841910.15,844240.0,155802.26,0.1849
1528318800,2018-06-06 21:00:00,BTC/JPY,839090.0,848357.2,830940.0,843760.5,29749443.57,35.31
1528315200,2018-06-06 20:00:00,BTC/JPY,829530.0,843150.0,828340.0,839090.0,16004655.97,19.2
1528311600,2018-06-06 19:00:00,BTC/JPY,828530.0,829530.0,828530.0,829530.0,785641.49,0.9475
1528308000,2018-06-06 18:00:00,BTC/JPY,828430.0,828530.0,825020.0,828530.0,3114702.95,3.769
1528304400,2018-06-06 17:00:00,BTC/JPY,827420.0,829310.0,826980.0,828430.0,1341748.46,1.62
1528300800,2018-06-06 16:00:00,BTC/JPY,843096.42,843096.42,826110.0,827420.0,6329051.9,7.597
1528297200,2018-06-06 15:00:00,BTC/JPY,837730.0,843767.72,837730.0,843096.42,2351567.15,2.791
1528293600,2018-06-06 14:00:00,BTC/JPY,839410.0,839410.0,837310.0,837730.0,1053973.16,1.257
1528290000,2018-06-06 13:00:00,BTC/JPY,843160.0,843160.0,839410.0,839410.0,984040.46,1.17
1528286400,2018-06-06 12:00:00,BTC/JPY,839030.0,843160.0,837488.77,843160.0,6328867.03,7.534
1528282800,2018-06-06 11:00:00,BTC/JPY,838019.88,840900.0,838019.88,839030.0,1013445.41,1.207
1528279200,2018-06-06 10:00:00,BTC/JPY,836350.77,838033.79,836350.77,838019.88,1125702.86,1.343
1528275600,2018-06-06 09:00:00,BTC/JPY,837579.46,839230.41,836350.77,836350.77,459411.63,0.5477
1528272000,2018-06-06 08:00:00,BTC/JPY,839600.0,839600.0,833170.0,837579.46,1010258.37,1.208
1528268400,2018-06-06 07:00:00,BTC/JPY,839500.0,846430.0,837180.0,839600.0,1886979.88,2.245
1528264800,2018-06-06 06:00:00,BTC/JPY,835683.4,840120.0,835683.4,839500.0,2658809.95,3.168
1528261200,2018-06-06 05:00:00,BTC/JPY,835120.0,835683.4,831970.0,835683.4,837366.9,1.005
1528257600,2018-06-06 04:00:00,BTC/JPY,838216.56,838216.56,835120.0,835120.0,83573.36,0.1
1528254000,2018-06-06 03:00:00,BTC/JPY,837300.0,838216.56,836694.48,838216.56,143403.08,0.1712
1528250400,2018-06-06 02:00:00,BTC/JPY,837872.0,837872.0,837300.0,837300.0,50788.3,0.06066
1528246800,2018-06-06 01:00:00,BTC/JPY,837350.0,837872.0,834550.0,837872.0,1074865.41,1.286
1528243200,2018-06-06 00:00:00,BTC/JPY,836725.97,839050.0,836394.62,837350.0,929160.8,1.11
1528239600,2018-06-05 23:00:00,BTC/JPY,837144.19,838180.0,836320.0,836725.97,870612.77,1.04
1528236000,2018-06-05 22:00:00,BTC/JPY,833991.75,837144.19,833991.75,837144.19,2230866.36,2.67
1528232400,2018-06-05 21:00:00,BTC/JPY,837150.0,837842.44,829930.0,833991.75,6789961.79,8.151
1528228800,2018-06-05 20:00:00,BTC/JPY,836690.0,838100.0,835680.0,837150.0,1432016.61,1.711
1528225200,2018-06-05 19:00:00,BTC/JPY,837300.0,837705.01,835532.85,836690.0,831385.98,0.9942
1528221600,2018-06-05 18:00:00,BTC/JPY,834690.0,838391.96,834690.0,837300.0,3691803.97,4.41
1528218000,2018-06-05 17:00:00,BTC/JPY,829360.0,840510.0,829360.0,834690.0,4533696.1,5.429
1528214400,2018-06-05 16:00:00,BTC/JPY,831050.0,831400.0,826980.0,829360.0,5794390.19,6.987
1528210800,2018-06-05 15:00:00,BTC/JPY,814772.69,831050.0,814150.0,831050.0,3557978.63,4.343
1528207200,2018-06-05 14:00:00,BTC/JPY,813990.0,814772.69,813990.0,814772.69,440802.38,0.541
1528203600,2018-06-05 13:00:00,BTC/JPY,813820.0,814014.46,812940.61,813990.0,1309486.68,1.61
1528200000,2018-06-05 12:00:00,BTC/JPY,815552.58,815552.58,813820.0,813820.0,494722.52,0.6072
1528196400,2018-06-05 11:00:00,BTC/JPY,815552.58,815552.58,815552.58,815552.58,0.0,0.0
1528192800,2018-06-05 10:00:00,BTC/JPY,816780.0,816780.0,814576.05,815552.58,611609.26,0.75
1528189200,2018-06-05 09:00:00,BTC/JPY,817660.0,817660.0,815590.0,816780.0,1791134.91,2.194
1528185600,2018-06-05 08:00:00,BTC/JPY,814650.0,819455.39,814650.0,817660.0,3979498.1,4.868
1528182000,2018-06-05 07:00:00,BTC/JPY,816070.0,816070.0,812390.0,814650.0,1420526.49,1.747
1528178400,2018-06-05 06:00:00,BTC/JPY,815700.0,818450.0,814080.0,816070.0,1673947.22,2.05
1528174800,2018-06-05 05:00:00,BTC/JPY,812340.0,815700.0,812340.0,815700.0,376351.51,0.4615
1528171200,2018-06-05 04:00:00,BTC/JPY,813520.0,815938.59,810640.0,812340.0,6018733.75,7.397
1528167600,2018-06-05 03:00:00,BTC/JPY,815490.0,815708.98,812984.19,813520.0,940233.14,1.156
1528164000,2018-06-05 02:00:00,BTC/JPY,823072.52,823072.52,814271.34,815490.0,3459713.8,4.244
1528160400,2018-06-05 01:00:00,BTC/JPY,822350.0,823083.52,820870.0,823072.52,1142785.84,1.39
1528156800,2018-06-05 00:00:00,BTC/JPY,824420.12,824420.12,822350.0,822350.0,34680.24,0.04208
1528153200,2018-06-04 23:00:00,BTC/JPY,824290.0,824420.12,820932.99,824420.12,2155455.17,2.623
1528149600,2018-06-04 22:00:00,BTC/JPY,826287.68,826287.68,824290.0,824290.0,775629.19,0.9403
1528146000,2018-06-04 21:00:00,BTC/JPY,823410.0,826287.68,823410.0,826287.68,34290.58,0.0415
1528142400,2018-06-04 20:00:00,BTC/JPY,822320.0,823493.5,822320.0,823410.0,1337318.98,1.624
1528138800,2018-06-04 19:00:00,BTC/JPY,822050.0,823790.0,822040.0,822320.0,1811120.8,2.201
1528135200,2018-06-04 18:00:00,BTC/JPY,820124.65,822050.0,819690.0,822050.0,684585.02,0.8338
1528131600,2018-06-04 17:00:00,BTC/JPY,821616.28,821760.0,818080.0,820124.65,2046957.73,2.495
1528128000,2018-06-04 16:00:00,BTC/JPY,823060.0,823392.58,821616.28,821616.28,3327654.36,4.043
1528124400,2018-06-04 15:00:00,BTC/JPY,820342.89,823662.74,819377.12,823060.0,2350142.18,2.857
1528120800,2018-06-04 14:00:00,BTC/JPY,824100.85,824100.85,818030.0,820342.89,2998533.98,3.659
1528117200,2018-06-04 13:00:00,BTC/JPY,823953.3,824561.01,823290.0,824100.85,986704.87,1.198
1528113600,2018-06-04 12:00:00,BTC/JPY,822350.0,824198.74,822350.0,823953.3,1087539.95,1.32
1528110000,2018-06-04 11:00:00,BTC/JPY,832060.0,832060.0,819470.0,822350.0,5633215.39,6.827
1528106400,2018-06-04 10:00:00,BTC/JPY,834658.78,834658.78,832060.0,832060.0,666880.34,0.8002
1528102800,2018-06-04 09:00:00,BTC/JPY,832280.0,834800.0,830890.0,834658.78,7400210.33,8.891
1528099200,2018-06-04 08:00:00,BTC/JPY,833485.61,833485.61,830036.07,832280.0,6148433.24,7.397
1528095600,2018-06-04 07:00:00,BTC/JPY,830110.0,834226.58,830110.0,833485.61,4453942.8,5.342
1528092000,2018-06-04 06:00:00,BTC/JPY,841130.0,841130.0,830110.0,830110.0,3870279.61,4.64
1528088400,2018-06-04 05:00:00,BTC/JPY,843906.93,843960.0,836070.0,841130.0,9983733.03,11.87
1528084800,2018-06-04 04:00:00,BTC/JPY,844610.0,844610.0,843906.93,843906.93,296231.66,0.351
1528081200,2018-06-04 03:00:00,BTC/JPY,842760.0,844610.0,842740.0,844610.0,245529.33,0.2912
1528077600,2018-06-04 02:00:00,BTC/JPY,841420.0,844401.65,841420.0,842760.0,908361.58,1.078
1528074000,2018-06-04 01:00:00,BTC/JPY,846130.0,846777.14,841420.0,841420.0,794390.12,0.9396
1528070400,2018-06-04 00:00:00,BTC/JPY,845170.0,850320.77,845170.0,846130.0,3105299.47,3.666
1528066800,2018-06-03 23:00:00,BTC/JPY,843246.29,845170.0,842830.0,845170.0,3217192.32,3.81
1528063200,2018-06-03 22:00:00,BTC/JPY,842360.0,843246.29,842360.0,843246.29,8449.33,0.01002
1528059600,2018-06-03 21:00:00,BTC/JPY,845330.0,845330.0,841697.09,842360.0,4828165.67,5.719
1528056000,2018-06-03 20:00:00,BTC/JPY,842669.15,846900.0,842669.15,845330.0,197480.78,0.2339
1528052400,2018-06-03 19:00:00,BTC/JPY,841536.3,844980.0,836770.0,842669.15,5569815.75,6.621
1528048800,2018-06-03 18:00:00,BTC/JPY,842609.57,843463.81,841295.36,841536.3,506432.3,0.6009
1528045200,2018-06-03 17:00:00,BTC/JPY,843759.51,843759.51,839510.0,842609.57,4595507.28,5.458
1528041600,2018-06-03 16:00:00,BTC/JPY,845281.81,846360.0,843100.0,843759.51,6409885.08,7.585
1528038000,2018-06-03 15:00:00,BTC/JPY,844515.19,845697.98,844109.97,845281.81,7676887.0,9.082
1528034400,2018-06-03 14:00:00,BTC/JPY,845420.0,845420.0,841744.38,844515.19,7086368.5,8.404
1528030800,2018-06-03 13:00:00,BTC/JPY,845369.43,847559.79,844230.44,845420.0,6135993.25,7.248
1528027200,2018-06-03 12:00:00,BTC/JPY,844186.63,845369.43,843704.75,845369.43,4475798.31,5.298
1528023600,2018-06-03 11:00:00,BTC/JPY,842620.52,844361.86,842620.52,844186.63,202674.84,0.2401
1528020000,2018-06-03 10:00:00,BTC/JPY,847789.53,847789.53,842280.0,842620.52,1556707.63,1.839
1528016400,2018-06-03 09:00:00,BTC/JPY,848096.16,848320.0,845917.02,847789.53,2536088.67,2.992
1528012800,2018-06-03 08:00:00,BTC/JPY,845194.2,850976.75,844318.05,848096.16,2567342.75,3.034
1528009200,2018-06-03 07:00:00,BTC/JPY,846920.0,846920.0,845010.0,845194.2,1763826.16,2.085
1528005600,2018-06-03 06:00:00,BTC/JPY,837790.78,851809.08,836673.7,846920.0,7798096.11,9.202
1528002000,2018-06-03 05:00:00,BTC/JPY,836903.69,838480.74,836903.69,837790.78,1433025.41,1.71
1527998400,2018-06-03 04:00:00,BTC/JPY,837470.0,837470.0,836158.96,836903.69,944010.95,1.129
1527994800,2018-06-03 03:00:00,BTC/JPY,836850.0,837470.0,835620.0,837470.0,2025927.44,2.422
1527991200,2018-06-03 02:00:00,BTC/JPY,836903.69,836903.69,832347.74,836850.0,2451673.14,2.933
1527987600,2018-06-03 01:00:00,BTC/JPY,838568.36,839260.0,836903.69,836903.69,4682132.76,5.58
1527984000,2018-06-03 00:00:00,BTC/JPY,836498.47,838568.36,835863.26,838568.36,173564.69,0.2072
1527980400,2018-06-02 23:00:00,BTC/JPY,835010.0,837265.09,835010.0,836498.47,45669.84,0.05461
1527976800,2018-06-02 22:00:00,BTC/JPY,835633.28,835863.26,834669.52,835010.0,2019016.53,2.417
1527973200,2018-06-02 21:00:00,BTC/JPY,834625.71,837520.0,834625.71,835633.28,9690947.78,11.59
1527969600,2018-06-02 20:00:00,BTC/JPY,840222.08,840222.08,833837.18,834625.71,6517428.55,7.799
1527966000,2018-06-02 19:00:00,BTC/JPY,838190.0,840780.62,837998.87,840222.08,3597814.54,4.288
1527962400,2018-06-02 18:00:00,BTC/JPY,836224.67,838831.2,835780.0,838190.0,2540325.78,3.033
1527958800,2018-06-02 17:00:00,BTC/JPY,836169.91,839420.0,835501.85,836224.67,3350429.54,4.005
1527955200,2018-06-02 16:00:00,BTC/JPY,834420.0,836169.91,833442.92,836169.91,3125601.39,3.742
1527951600,2018-06-02 15:00:00,BTC/JPY,836520.37,842061.98,831670.0,834420.0,4599727.52,5.49
1527948000,2018-06-02 14:00:00,BTC/JPY,835700.0,836717.5,835633.28,836520.37,4082615.48,4.885
1527944400,2018-06-02 13:00:00,BTC/JPY,836169.91,837703.17,835700.0,835700.0,924048.56,1.104
1527940800,2018-06-02 12:00:00,BTC/JPY,837610.0,837610.0,835764.7,836169.91,3947093.58,4.719
1527937200,2018-06-02 11:00:00,BTC/JPY,837922.2,838349.32,834370.0,837610.0,4383083.7,5.237
1527933600,2018-06-02 10:00:00,BTC/JPY,837770.0,839893.53,837747.45,837922.2,10726720.0,12.8
1527930000,2018-06-02 09:00:00,BTC/JPY,838732.64,839730.0,835390.0,837770.0,2439599.58,2.914
1527926400,2018-06-02 08:00:00,BTC/JPY,838864.06,842401.49,837418.42,838732.64,9851151.63,11.73
1527922800,2018-06-02 07:00:00,BTC/JPY,838382.18,841230.0,837389.72,838864.06,7134935.06,8.501
1527919200,2018-06-02 06:00:00,BTC/JPY,824380.0,840315.46,817810.0,838382.18,31199488.03,37.37
1527915600,2018-06-02 05:00:00,BTC/JPY,820278.85,824380.0,820147.43,824380.0,1860806.04,2.261
1527912000,2018-06-02 04:00:00,BTC/JPY,820860.0,820860.0,819490.0,820278.85,455803.89,0.556
1527908400,2018-06-02 03:00:00,BTC/JPY,819796.97,823230.0,819796.97,820860.0,693757.84,0.844
1527904800,2018-06-02 02:00:00,BTC/JPY,819873.64,821620.0,819796.97,819796.97,747712.75,0.9109
1527901200,2018-06-02 01:00:00,BTC/JPY,816215.74,819873.64,816215.74,819873.64,824094.97,1.005
1527897600,2018-06-02 00:00:00,BTC/JPY,824177.69,824363.87,815020.0,816215.74,1488867.39,1.811
1527894000,2018-06-01 23:00:00,BTC/JPY,821890.0,825500.0,821890.0,824177.69,572354.6,0.6937
1527890400,2018-06-01 22:00:00,BTC/JPY,814690.0,823597.25,814594.87,821890.0,5063002.55,6.165
1527886800,2018-06-01 21:00:00,BTC/JPY,814960.0,815890.0,814299.17,814690.0,6827274.93,8.37
1527883200,2018-06-01 20:00:00,BTC/JPY,815160.0,815620.27,811400.0,814960.0,4682619.82,5.746
1527879600,2018-06-01 19:00:00,BTC/JPY,810560.0,815930.0,810400.33,815160.0,944581.94,1.16
1527876000,2018-06-01 18:00:00,BTC/JPY,812404.84,812720.0,809830.0,810560.0,6979879.41,8.602
1527872400,2018-06-01 17:00:00,BTC/JPY,815349.7,815349.7,810440.0,812404.84,3090603.56,3.798
1527868800,2018-06-01 16:00:00,BTC/JPY,812738.19,815349.7,811930.0,815349.7,1690372.33,2.076
1527865200,2018-06-01 15:00:00,BTC/JPY,812650.0,812850.0,809900.0,812738.19,1099724.45,1.355
1527861600,2018-06-01 14:00:00,BTC/JPY,812634.12,814670.0,811560.92,812650.0,2175747.3,2.675
1527858000,2018-06-01 13:00:00,BTC/JPY,811528.07,813953.61,810150.0,812634.12,2085031.45,2.566
1527854400,2018-06-01 12:00:00,BTC/JPY,801510.0,811528.07,801510.0,811528.07,11888984.2,14.68
1527850800,2018-06-01 11:00:00,BTC/JPY,823980.0,825916.77,801510.0,801510.0,6578117.48,8.084
1527847200,2018-06-01 10:00:00,BTC/JPY,823481.89,824170.0,821360.0,823980.0,1662958.11,2.02
1527843600,2018-06-01 09:00:00,BTC/JPY,828438.43,828755.04,822290.0,823481.89,20693659.69,25.12
1527840000,2018-06-01 08:00:00,BTC/JPY,827110.0,828460.0,826030.0,828438.43,4143293.69,5.013
1527836400,2018-06-01 07:00:00,BTC/JPY,823401.89,829150.0,823357.06,827110.0,3990610.76,4.823
1527832800,2018-06-01 06:00:00,BTC/JPY,816745.89,826238.4,816745.89,823401.89,7369674.94,8.948
1527829200,2018-06-01 05:00:00,BTC/JPY,815939.13,816745.89,815939.13,816745.89,342951.7,0.42
1527825600,2018-06-01 04:00:00,BTC/JPY,817355.45,817355.45,814701.41,815939.13,1498649.94,1.835
1527822000,2018-06-01 03:00:00,BTC/JPY,816578.12,818600.0,812590.0,817355.45,6019017.39,7.385
1527818400,2018-06-01 02:00:00,BTC/JPY,815945.7,818520.0,815945.7,816578.12,2167789.0,2.65
1527814800,2018-06-01 01:00:00,BTC/JPY,815620.0,817710.0,814336.78,815945.7,457544.85,0.5599
1527811200,2018-06-01 00:00:00,BTC/JPY,814510.0,817960.0,814510.0,815620.0,1314821.45,1.61
1527807600,2018-05-31 23:00:00,BTC/JPY,808427.54,814510.0,808427.54,814510.0,2401606.41,2.955
1527804000,2018-05-31 22:00:00,BTC/JPY,820660.0,820660.0,807150.0,808427.54,12881643.01,15.89
1527800400,2018-05-31 21:00:00,BTC/JPY,821220.0,821320.0,820359.56,820660.0,1441194.33,1.756
1527796800,2018-05-31 20:00:00,BTC/JPY,819970.0,822110.0,817604.47,821220.0,2290032.75,2.79
1527793200,2018-05-31 19:00:00,BTC/JPY,821476.69,821770.0,819705.58,819970.0,3028122.48,3.692
1527789600,2018-05-31 18:00:00,BTC/JPY,824628.21,824628.21,821476.69,821476.69,621851.97,0.7565
1527786000,2018-05-31 17:00:00,BTC/JPY,819279.98,826771.37,819279.98,824628.21,6463677.74,7.844
1527782400,2018-05-31 16:00:00,BTC/JPY,822002.36,822002.36,819279.98,819279.98,127016.28,0.1548
1527778800,2018-05-31 15:00:00,BTC/JPY,820580.0,823460.9,820120.0,822002.36,1859816.14,2.263
1527775200,2018-05-31 14:00:00,BTC/JPY,819742.4,820580.0,817310.0,820580.0,195330.37,0.2384
1527771600,2018-05-31 13:00:00,BTC/JPY,820580.0,820580.0,816924.92,819742.4,466610.77,0.5699
